"36","95","55","42","26.7953","82.1481","5.95066","193.347","rice","500.241"
"37","99","57","35","26.7575","81.1773","5.96037","272.3","rice","577.195"
"38","95","39","36","23.8633","83.1525","5.5614","285.249","rice","567.827"
"39","60","43","44","21.0194","82.9522","7.41624","298.402","rice","556.79"
"40","63","44","41","24.173","83.7288","5.58337","257.034","rice","518.519"
"41","62","42","36","22.7813","82.0672","6.43001","248.718","rice","499.997"
"42","64","45","43","25.6298","83.5284","5.53488","209.9","rice","476.593"
"43","83","60","36","25.597","80.1451","6.90399","200.835","rice","492.481"
"44","82","40","40","23.8307","84.8136","6.27148","298.56","rice","575.476"
"45","85","52","45","26.3136","82.367","7.22429","265.536","rice","563.44"
"46","91","35","38","24.8973","80.5259","6.13429","183.679","rice","459.237"
"47","76","49","42","24.9588","84.4796","5.20637","196.956","rice","478.601"
"48","74","39","38","23.2411","84.592","7.78205","233.045","rice","499.661"
"49","79","43","39","21.6663","80.7096","7.06278","210.814","rice","481.253"
"50","88","55","45","24.6354","80.4136","7.73037","253.72","rice","554.5"
"51","60","36","43","23.4312","83.0631","5.2862","219.905","rice","470.685"
"52","76","60","39","20.0454","80.3478","6.76624","208.581","rice","490.74"
"53","93","56","42","23.8572","82.2257","7.38276","195.095","rice","499.561"
"54","65","60","43","21.972","81.8992","5.65817","227.364","rice","504.893"
"55","95","52","36","26.2292","83.8363","5.54336","286.508","rice","585.117"
"56","75","38","39","23.4468","84.7935","6.21511","283.934","rice","550.389"
"57","74","54","38","25.6555","83.4702","7.12027","217.379","rice","499.625"
"58","91","36","45","24.4435","82.4543","5.95065","267.976","rice","552.825"
"59","71","46","40","20.2802","82.1235","7.23671","191.954","rice","458.594"
"60","99","55","35","21.7238","80.239","6.5017","277.963","rice","575.427"
"61","72","40","38","20.4145","82.208","7.59249","245.151","rice","505.366"
"62","83","58","45","25.7553","83.5183","5.87535","245.663","rice","546.812"
"63","93","58","38","20.6152","83.7735","6.9324","279.545","rice","579.866"
"64","70","36","42","21.8411","80.7289","6.94621","202.384","rice","459.9"
"65","76","47","42","20.0837","83.2911","5.73917","263.637","rice","537.751"
"66","99","41","36","24.458","82.7484","6.73865","182.562","rice","472.507"
"67","99","54","37","21.1435","80.335","5.59482","198.673","rice","495.746"
"68","86","59","35","25.7872","82.1112","6.94664","243.512","rice","538.357"
"69","69","46","41","23.6412","80.286","5.01214","263.11","rice","528.05"
"70","91","56","37","23.4319","80.5689","6.36347","269.504","rice","563.868"
"71","61","52","41","24.9767","83.8918","6.88043","204.8","rice","474.549"
"72","67","45","38","22.7279","82.1707","7.30041","260.888","rice","523.086"
"73","79","42","37","24.873","82.8402","6.58792","295.609","rice","567.911"
"74","78","43","42","21.3238","83.0032","7.28374","192.32","rice","466.93"
"75","75","54","36","26.2947","84.5692","7.02394","257.491","rice","540.379"
"76","97","36","45","22.2287","81.8587","6.93908","278.079","rice","567.106"
"77","67","47","44","26.7307","81.786","7.86847","280.404","rice","554.79"
"78","73","35","38","24.8892","81.9793","5.00531","185.946","rice","443.82"
"79","77","36","37","26.8844","81.4603","6.13613","194.577","rice","459.058"
"80","81","41","38","22.6785","83.7287","7.52408","200.913","rice","474.845"
"81","68","57","43","26.0887","80.3798","5.70694","182.904","rice","463.08"
"82","72","45","35","25.4298","82.9468","5.75851","195.357","rice","461.493"
"83","61","53","43","26.4032","81.0564","6.34961","223.367","rice","494.176"
"84","67","43","39","26.0437","84.9691","5.99997","186.754","rice","452.766"
"85","67","58","39","25.2827","80.5437","5.45359","220.116","rice","495.396"
"86","66","60","38","22.0858","83.4704","6.37258","231.736","rice","507.665"
"87","82","43","38","23.2862","81.4332","5.10559","242.317","rice","515.142"
"88","84","50","44","25.4859","81.4063","5.93534","182.655","rice","473.483"
"89","81","53","42","23.6758","81.0357","5.17782","233.703","rice","519.593"
"90","91","50","40","20.8248","84.1342","6.46239","230.224","rice","522.646"
"91","93","53","38","26.93","81.9141","7.06917","290.679","rice","590.593"
"92","90","44","38","23.8351","83.8839","7.47313","241.201","rice","528.393"
"93","81","45","35","26.5287","80.1227","6.15838","218.916","rice","492.726"
"94","78","40","38","26.4643","83.8564","7.54987","248.226","rice","522.096"
"95","60","51","36","22.6966","82.8109","6.02832","256.996","rice","515.532"
"96","88","46","42","22.6832","83.4636","6.60499","194.265","rice","483.017"
"97","93","47","37","21.5335","82.14","6.50034","295.925","rice","583.099"
"98","60","55","45","21.4087","83.3293","5.93575","287.577","rice","558.25"
"99","78","35","44","26.5435","84.6735","7.07266","183.622","rice","458.912"
"100","65","37","40","23.3591","83.5951","5.33332","188.414","rice","442.701"
"101","71","54","16","22.6136","63.6907","5.74991","87.7595","maize","320.814"
"102","61","44","17","26.1002","71.5748","6.93176","102.266","maize","328.873"
"103","80","43","16","23.5588","71.5935","6.65796","66.72","maize","307.53"
"104","73","58","21","19.9722","57.6827","6.59606","60.6517","maize","296.903"
"105","61","38","20","18.4789","62.695","5.97046","65.4384","maize","271.583"
"106","68","41","16","21.7769","57.8084","6.15883","102.086","maize","312.83"
"107","93","41","17","25.6217","66.5042","6.04791","105.465","maize","354.639"
"108","89","60","19","25.1919","66.6903","5.91366","78.0664","maize","343.862"
"109","76","44","17","20.4168","62.5542","5.85544","65.278","maize","291.104"
"110","67","60","25","24.9216","66.7863","5.75026","109.216","maize","358.674"
"111","70","44","19","23.3169","73.4542","5.85261","94.2971","maize","329.921"
"112","90","49","21","24.8402","68.3585","6.47252","74.0547","maize","333.726"
"113","62","52","16","22.2753","58.8402","6.96706","63.8702","maize","281.953"
"114","92","44","16","18.8775","65.7682","6.08297","94.7619","maize","337.491"
"115","66","54","21","25.1901","60.2002","5.91905","72.1238","maize","304.433"
"116","63","58","22","18.2541","55.2822","6.20475","63.7236","maize","286.465"
"117","70","47","17","24.6129","70.4162","6.60083","104.163","maize","339.793"
"118","61","41","17","25.1421","65.2618","6.0219","76.6846","maize","292.11"
"119","66","53","19","23.0935","60.1159","6.03355","65.4973","maize","292.74"
"120","74","55","19","18.0503","62.8937","6.28887","84.2361","maize","319.469"
"121","77","57","21","24.9322","73.8044","6.55056","79.7408","maize","340.028"
"122","99","50","15","18.1471","71.0945","5.57329","88.0775","maize","346.892"
"123","74","56","22","18.2836","66.6595","6.8292","80.9757","maize","324.748"
"124","83","45","21","18.8334","58.7508","5.71622","79.7533","maize","312.054"
"125","100","48","16","25.719","67.2219","5.5499","74.5149","maize","337.006"
"126","79","51","16","25.338","68.4984","6.58624","96.4638","maize","342.886"
"127","94","39","18","23.8911","57.4878","5.89309","102.83","maize","341.102"
"128","75","49","15","21.5357","71.5091","5.91826","102.485","maize","340.448"
"129","78","48","22","23.0897","63.1046","5.58865","70.4347","maize","310.218"
"130","87","54","20","25.6171","63.4712","6.57642","108.83","maize","365.495"
"131","87","35","25","21.4453","63.1622","6.17806","65.8895","maize","303.675"
"132","63","43","19","18.5182","55.5313","6.64191","90.9881","maize","296.679"
"133","84","57","25","22.5351","67.9926","6.48904","64.4087","maize","327.425"
"134","64","35","23","23.0204","61.8947","5.68036","63.0384","maize","275.634"
"135","60","46","22","24.8936","65.6142","6.6254","87.9298","maize","313.063"
"136","98","44","21","25.7718","74.0891","6.52448","107.493","maize","376.879"
"137","75","56","18","19.3985","62.3575","5.69621","60.952","maize","297.404"
"138","86","55","21","21.5416","59.6402","6.80393","109.752","maize","359.737"
"139","98","35","18","23.7975","74.8291","6.2528","91.7634","maize","347.643"
"140","76","57","18","18.9803","74.526","6.09273","94.2625","maize","344.862"
"141","99","56","17","24.1086","73.1311","6.23433","71.0756","maize","346.55"
"142","60","44","23","24.7947","70.0456","5.72258","76.7286","maize","304.291"
"143","74","48","17","21.6316","60.2777","6.43062","69.218","maize","296.558"
"144","89","60","17","25.3755","57.2103","5.98395","101.7","maize","356.27"
"145","69","51","23","22.2174","72.8546","6.80164","106.621","maize","351.495"
"146","96","46","22","20.5831","69.0013","6.49994","66.2939","maize","326.378"
"147","61","60","15","24.875","68.7425","6.26556","91.2606","maize","327.144"
"148","74","58","18","20.0373","56.3561","6.7273","109.024","maize","342.145"
"149","74","43","23","25.9526","61.8908","6.32524","99.5798","maize","333.749"
"150","63","43","17","19.2889","65.4705","6.80749","71.3195","maize","285.886"
"151","99","36","20","20.5798","65.3458","6.67109","78.346","maize","325.943"
"152","77","36","23","24.7142","56.7343","6.64873","88.4536","maize","312.551"
"153","87","60","23","20.2732","63.9128","6.43907","62.5035","maize","323.129"
"154","60","38","17","18.4193","64.2358","6.47448","76.4131","maize","280.543"
"155","94","54","17","23.3913","61.7443","5.87165","107.32","maize","363.327"
"156","95","38","22","19.8494","61.245","5.73062","100.769","maize","342.594"
"157","84","44","21","21.8693","61.9104","5.85044","107.268","maize","345.898"
"158","77","58","19","22.8056","56.5077","5.79165","101.595","maize","340.7"
"159","66","44","20","19.0781","69.023","6.74","80.7252","maize","305.566"
"160","63","35","16","22.0272","65.3555","6.27242","83.7328","maize","291.388"
"161","79","45","20","23.8055","59.2454","5.71521","89.9622","maize","322.728"
"162","72","60","25","18.5251","69.0276","5.77345","88.1023","maize","338.429"
"163","67","51","24","23.503","61.3203","5.58417","64.7779","maize","297.185"
"164","86","36","24","26.5499","72.8919","5.78727","73.3364","maize","324.565"
"165","76","48","18","19.2956","69.6348","5.77598","83.2103","maize","319.917"
"166","75","53","18","20.689","59.4375","6.86479","103.651","maize","336.643"
"167","81","45","23","19.3267","68.0345","6.19236","84.2297","maize","326.783"
"168","73","45","21","24.6053","73.5887","6.6368","96.5919","maize","340.423"
"169","71","35","24","22.2737","59.5219","5.82643","67.967","maize","285.589"
"170","96","54","22","25.702","61.3345","6.96036","83.2071","maize","349.204"
"171","99","39","18","19.2013","68.3058","6.11275","87.8509","maize","337.471"
"172","62","48","20","21.7018","60.4747","6.70845","95.7139","maize","314.599"
"173","86","37","16","20.5172","59.2124","5.56151","67.6101","maize","291.901"
"174","94","50","19","23.3036","73.6255","5.87324","97.5908","maize","363.393"
"175","76","39","24","24.2547","55.6471","6.99584","64.2385","maize","290.136"
"176","77","52","17","24.8637","65.742","5.7148","75.8227","maize","318.143"
"177","74","39","23","22.6265","65.7747","6.78074","88.1725","maize","319.354"
"178","81","49","20","18.0419","60.6149","5.5137","104.232","maize","338.403"
"179","63","42","21","23.2624","72.3313","5.79842","67.1022","maize","294.494"
"180","99","38","21","22.8833","71.5972","6.35247","67.7278","maize","326.561"
"181","90","52","25","25.9748","69.3639","6.82259","103.223","maize","372.385"
"182","68","40","19","26.1438","66.2057","6.65543","107.236","maize","333.241"
"183","60","57","24","18.6612","61.5533","6.12129","75.0325","maize","302.368"
"184","71","52","18","25.1079","55.9773","5.79077","78.1608","maize","306.037"
"185","61","59","17","23.3384","59.2458","6.47444","105.008","maize","331.067"
"186","88","38","15","25.0824","65.922","6.45512","62.4919","maize","300.951"
"187","65","60","22","25.3677","72.5205","6.60698","107.912","maize","359.408"
"188","78","37","22","25.3422","63.318","6.33055","74.5208","maize","306.512"
"189","78","58","15","25.0093","67.8166","6.52863","62.9136","maize","313.268"
"190","92","60","23","18.6675","71.5165","5.72167","69.9329","maize","340.839"
"191","79","59","17","20.38","63.7385","6.64421","108.505","maize","354.268"
"192","91","55","15","18.093","72.6102","6.37665","78.9616","maize","337.042"
"193","76","51","18","26.1699","71.9625","6.24704","79.8493","maize","329.229"
"194","87","48","25","18.654","61.3788","6.65673","93.6204","maize","340.31"
"195","71","60","22","26.0747","59.3715","6.2048","85.7569","maize","330.408"
"196","90","57","24","18.9285","72.8009","6.15886","82.3416","maize","351.23"
"197","67","35","22","23.3055","63.2465","6.38568","108.76","maize","325.698"
"198","60","54","19","18.7483","62.4988","6.41782","70.234","maize","290.899"
"199","83","58","23","19.7421","59.6626","6.3812","65.5086","maize","315.295"
"200","83","57","19","25.7304","70.7474","6.87787","98.7377","maize","361.093"
"201","40","72","77","17.025","16.9886","7.486","88.5512","chickpea","319.051"
"202","23","72","84","19.0206","17.1316","6.92025","79.927","chickpea","301.999"
"203","39","58","85","17.8878","15.4059","5.99693","68.5493","chickpea","289.84"
"204","22","72","85","18.8681","15.6581","6.39117","88.5105","chickpea","308.428"
"205","36","67","77","18.3695","19.5638","7.15281","79.2636","chickpea","304.35"
"206","32","73","81","20.4508","15.4031","5.98899","92.6837","chickpea","320.527"
"207","58","70","84","20.6543","16.6082","6.23105","74.6631","chickpea","330.157"
"208","59","70","84","17.3349","18.7493","7.55081","82.6173","chickpea","339.252"
"209","42","62","75","18.1791","18.9043","7.01057","81.85","chickpea","304.944"
"210","28","74","81","18.0127","18.3097","8.7538","81.9857","chickpea","310.062"
"211","58","66","79","20.9937","19.3347","8.71819","93.5528","chickpea","345.599"
"212","43","66","79","19.4623","15.2254","7.97661","74.5856","chickpea","305.25"
"213","58","63","81","19.8134","14.6977","6.5155","78.9651","chickpea","321.992"
"214","23","62","85","18.9742","19.5161","8.49013","80.7109","chickpea","297.691"
"215","27","62","77","18.1974","14.7107","6.57642","70.1819","chickpea","275.666"
"216","28","72","84","18.7296","19.182","6.48178","71.5801","chickpea","299.973"
"217","50","56","76","20.995","19.8601","7.96661","73.5073","chickpea","304.329"
"218","39","71","84","20.2816","16.3954","8.14083","82.5234","chickpea","321.341"
"219","25","78","76","17.4804","15.7559","7.22896","66.9698","chickpea","286.435"
"220","31","70","77","20.8882","14.3231","6.49255","90.4623","chickpea","310.166"
"221","26","80","83","17.085","16.1457","7.5286","71.3101","chickpea","301.069"
"222","25","68","77","20.0934","15.1128","7.70145","85.749","chickpea","298.657"
"223","31","78","76","17.5721","14.9993","8.51998","89.3105","chickpea","315.402"
"224","60","68","83","19.1207","18.4348","6.6209","85.5295","chickpea","340.706"
"225","59","62","83","18.5767","19.2201","8.1044","72.9494","chickpea","322.851"
"226","22","67","78","17.1661","14.4246","6.20409","72.3267","chickpea","277.121"
"227","36","65","80","18.2872","16.6792","6.05109","74.8745","chickpea","296.892"
"228","59","60","84","19.0303","18.6673","7.69096","94.7099","chickpea","343.098"
"229","54","77","85","17.1419","17.0662","7.82921","83.7461","chickpea","341.783"
"230","43","68","81","17.4781","17.9325","6.7616","78.9206","chickpea","313.093"
"231","28","76","82","20.566","14.258","6.65443","83.7594","chickpea","311.238"
"232","42","79","85","17.2239","15.8207","6.12953","76.5758","chickpea","321.75"
"233","32","60","83","19.6914","19.4423","8.82927","91.7607","chickpea","314.724"
"234","22","78","76","17.8485","19.0917","8.62166","76.3247","chickpea","297.887"
"235","31","79","75","18.8202","16.1075","8.20486","89.7312","chickpea","317.864"
"236","28","58","81","17.475","16.5431","6.18043","93.3503","chickpea","300.549"
"237","57","58","77","18.7265","17.5841","7.979","81.2018","chickpea","317.491"
"238","49","55","78","18.6558","16.1777","7.86311","81.7077","chickpea","306.404"
"239","46","76","77","18.2357","19.6854","6.96784","83.7488","chickpea","327.638"
"240","54","61","77","18.812","15.2162","6.20658","77.5429","chickpea","309.778"
"241","38","60","76","18.6505","17.8085","8.86874","77.928","chickpea","297.256"
"242","59","55","79","20.3672","16.8957","8.76613","82.2546","chickpea","321.284"
"243","36","76","75","18.3812","16.6381","8.73634","70.5206","chickpea","301.276"
"244","57","68","81","17.1701","17.3046","8.0811","72.7862","chickpea","321.342"
"245","35","66","81","19.371","15.7746","6.13824","85.2482","chickpea","308.532"
"246","35","64","78","17.9285","14.2733","7.49665","85.3738","chickpea","302.072"
"247","52","60","79","19.4534","18.2349","8.38019","75.6318","chickpea","312.7"
"248","27","76","83","19.1283","14.9224","6.28961","89.6186","chickpea","315.959"
"249","57","60","84","19.1034","17.2618","6.58678","75.491","chickpea","319.443"
"250","52","68","78","17.485","16.9607","6.89655","86.0508","chickpea","325.393"
"251","43","79","79","19.4075","18.9803","7.80675","80.2506","chickpea","327.445"
"252","44","74","85","20.1865","19.6372","7.15068","78.2604","chickpea","328.235"
"253","24","55","78","17.3029","15.1541","6.6492","75.5779","chickpea","271.684"
"254","29","77","75","17.5036","15.4808","7.77859","72.9447","chickpea","294.708"
"255","20","60","78","18.1723","14.7009","6.35874","90.7761","chickpea","288.008"
"256","56","67","78","17.5745","16.7183","8.25545","77.8189","chickpea","321.367"
"257","37","66","85","20.9318","18.913","6.45615","78.0691","chickpea","312.37"
"258","49","71","76","19.711","17.6388","6.61307","85.5793","chickpea","325.542"
"259","59","69","80","19.0794","17.8675","8.16536","69.4062","chickpea","322.518"
"260","20","79","77","18.5499","16.0254","7.64867","76.3257","chickpea","294.55"
"261","24","56","85","18.199","17.4133","6.54589","80.6405","chickpea","287.799"
"262","51","72","75","18.8885","14.9945","7.10422","80.1113","chickpea","319.099"
"263","57","73","85","18.4931","14.7212","7.3581","91.946","chickpea","347.518"
"264","22","64","82","19.4897","17.1726","6.47402","87.5131","chickpea","298.65"
"265","52","73","79","17.2577","18.7494","7.84034","94.0029","chickpea","341.85"
"266","29","75","75","19.6242","18.7148","7.06479","88.4586","chickpea","312.862"
"267","44","59","78","20.6753","19.8539","7.59903","84.7834","chickpea","313.912"
"268","41","69","82","20.0238","16.6329","6.71559","68.9781","chickpea","304.35"
"269","52","56","85","20.1187","14.4423","6.81712","88.6817","chickpea","323.06"
"270","34","76","80","20.6569","15.8457","7.98542","65.2381","chickpea","299.726"
"271","42","74","83","19.2583","14.2804","7.54526","65.7804","chickpea","305.864"
"272","34","71","79","17.9278","15.8562","7.729","74.6387","chickpea","300.152"
"273","27","73","79","19.1629","15.835","7.35497","82.6977","chickpea","304.051"
"274","30","70","79","20.2694","19.9698","7.31312","69.6445","chickpea","296.197"
"275","57","57","75","17.091","18.2514","7.78504","87.2745","chickpea","319.402"
"276","27","79","82","17.0658","17.5402","6.307","70.8715","chickpea","299.785"
"277","32","71","85","20.6277","14.4401","6.40398","92.0663","chickpea","321.538"
"278","31","76","82","20.8248","17.8506","7.59928","79.2051","chickpea","314.48"
"279","33","75","84","19.4621","18.7283","7.21702","68.814","chickpea","306.221"
"280","47","80","77","17.1825","16.4289","7.56111","72.8502","chickpea","318.023"
"281","54","62","80","17.4891","16.3906","7.48954","79.4576","chickpea","316.827"
"282","47","79","78","17.484","14.7601","6.6097","65.1137","chickpea","307.967"
"283","35","57","83","19.4832","17.4453","7.4768","80.4986","chickpea","299.904"
"284","53","73","77","19.7136","18.0967","7.32545","73.6448","chickpea","321.78"
"285","45","61","78","19.4865","16.0624","6.48939","81.5284","chickpea","307.567"
"286","37","78","79","19.9526","14.8263","7.78637","88.681","chickpea","325.246"
"287","30","75","81","19.4179","16.8047","6.40844","68.4951","chickpea","297.126"
"288","37","55","82","19.4559","18.0224","8.42387","78.4491","chickpea","298.351"
"289","53","65","76","20.1914","16.42","8.71996","77.338","chickpea","316.669"
"290","22","60","85","18.8393","14.7407","7.812","94.7819","chickpea","303.174"
"291","60","61","78","20.7122","19.8364","6.31715","94.0366","chickpea","339.902"
"292","42","67","77","18.9942","15.9363","7.11441","78.6971","chickpea","306.742"
"293","39","76","76","19.9684","15.5732","8.1359","69.1576","chickpea","303.835"
"294","35","63","76","17.8156","17.6076","7.71415","90.821","chickpea","307.958"
"295","30","65","82","20.7142","15.2782","7.1038","76.7789","chickpea","296.875"
"296","57","56","78","17.3415","18.7563","8.86148","67.9545","chickpea","303.914"
"297","48","65","78","17.4373","14.3385","7.86113","73.0927","chickpea","303.73"
"298","36","56","83","18.8978","19.7618","7.45267","69.0951","chickpea","290.207"
"299","40","58","75","18.5919","14.7796","7.1681","89.6098","chickpea","303.149"
"300","49","69","82","18.3156","15.3614","7.26312","81.7871","chickpea","322.727"
"301","13","60","25","17.1369","20.5954","5.68597","128.257","kidneybeans","269.675"
"302","25","70","16","19.6347","18.9071","5.75924","106.36","kidneybeans","261.661"
"303","31","55","22","22.9135","21.3395","5.87317","109.226","kidneybeans","267.352"
"304","40","64","16","16.4334","24.2405","5.92668","140.372","kidneybeans","306.972"
"305","2","61","20","22.1397","23.0225","5.95562","76.6413","kidneybeans","210.759"
"306","26","65","22","17.8481","18.7762","5.94995","143.098","kidneybeans","298.673"
"307","17","57","21","19.8839","20.3156","5.78921","60.9197","kidneybeans","201.909"
"308","26","80","18","19.3251","23.3335","5.58102","104.778","kidneybeans","277.018"
"309","17","59","17","18.4167","23.4283","5.68986","132.98","kidneybeans","273.515"
"310","27","59","22","21.8117","23.2059","5.79416","130.061","kidneybeans","288.873"
"311","28","58","24","19.727","18.2817","5.74819","143.763","kidneybeans","297.52"
"312","25","57","19","17.1543","19.8707","5.56652","87.9967","kidneybeans","231.588"
"313","28","80","17","19.6221","18.6717","5.80942","144.157","kidneybeans","313.26"
"314","25","60","22","21.6315","21.1792","5.88726","134.365","kidneybeans","290.063"
"315","12","78","23","16.0652","18.7248","5.99812","88.0664","kidneybeans","241.855"
"316","6","77","25","20.6116","24.3631","5.79274","69.6383","kidneybeans","228.406"
"317","22","79","17","21.4245","20.3966","5.91229","116.521","kidneybeans","282.254"
"318","27","80","15","19.071","21.2109","5.78839","86.2192","kidneybeans","254.289"
"319","10","55","23","21.1885","19.6344","5.72823","137.195","kidneybeans","271.746"
"320","23","65","20","23.0429","22.4261","5.83394","108.368","kidneybeans","267.671"
"321","19","78","16","20.6538","23.1054","5.96753","67.7177","kidneybeans","230.444"
"322","19","65","25","18.0955","18.2932","5.6251","144.79","kidneybeans","295.804"
"323","22","70","19","18.2378","21.0764","5.51561","69.4495","kidneybeans","225.279"
"324","37","64","22","17.4819","18.8252","5.95467","121.94","kidneybeans","287.202"
"325","11","71","17","19.9192","21.4732","5.74645","82.6855","kidneybeans","228.824"
"326","18","79","20","20.2751","23.2354","5.87735","139.752","kidneybeans","306.14"
"327","21","63","17","15.7737","19.2303","5.97997","108.344","kidneybeans","250.328"
"328","24","80","22","16.7117","19.1765","5.63599","96.7729","kidneybeans","264.297"
"329","34","60","22","17.6615","18.153","5.63523","100.671","kidneybeans","258.121"
"330","16","75","21","18.5069","23.6167","5.67922","87.0513","kidneybeans","246.854"
"331","17","77","23","24.5132","20.8153","5.67006","64.195","kidneybeans","232.194"
"332","37","72","18","18.8762","24.5404","5.72424","105.412","kidneybeans","281.553"
"333","40","73","20","21.5934","20.3187","5.81131","61.1387","kidneybeans","241.862"
"334","9","77","17","20.1237","24.452","5.78343","106.158","kidneybeans","259.517"
"335","1","62","23","15.4355","18.3748","5.60781","139.03","kidneybeans","264.448"
"336","33","59","22","22.6424","21.594","5.947","122.389","kidneybeans","286.572"
"337","23","59","19","21.9856","24.873","5.85205","129.565","kidneybeans","283.276"
"338","6","62","22","20.5305","18.0922","5.82409","120.451","kidneybeans","254.898"
"339","25","63","20","15.786","21.1454","5.503","95.1703","kidneybeans","245.605"
"340","7","79","23","19.6365","19.6875","5.82165","96.6589","kidneybeans","250.805"
"341","8","72","17","20.5734","19.752","5.71144","87.8787","kidneybeans","230.916"
"342","27","64","15","20.1608","24.8421","5.51493","138.236","kidneybeans","294.754"
"343","28","66","23","21.5399","24.2539","5.99616","120.691","kidneybeans","289.481"
"344","32","57","18","15.5383","23.7556","5.69542","107.385","kidneybeans","259.374"
"345","27","56","22","19.9185","20.701","5.83301","108.643","kidneybeans","260.096"
"346","17","77","24","20.7695","18.9315","5.56846","109.019","kidneybeans","272.289"
"347","0","65","15","23.4617","23.222","5.64544","95.8425","kidneybeans","228.172"
"348","13","72","21","24.3212","21.0279","5.82119","60.2755","kidneybeans","217.446"
"349","34","60","23","20.1257","24.9697","5.65926","100.05","kidneybeans","267.804"
"350","9","80","19","21.8062","18.5709","5.94547","125.097","kidneybeans","279.42"
"351","11","72","20","19.5223","24.9261","5.95118","113.334","kidneybeans","266.734"
"352","3","67","24","17.0007","19.9079","5.52088","103.293","kidneybeans","239.722"
"353","35","69","23","16.7879","24.9688","5.57841","75.4533","kidneybeans","249.788"
"354","3","77","25","24.8491","22.8946","5.60817","62.2129","kidneybeans","220.565"
"355","23","62","19","16.5178","20.4556","5.60944","98.7779","kidneybeans","245.361"
"356","22","71","17","18.153","19.386","5.5093","107.691","kidneybeans","260.739"
"357","31","79","25","23.1886","22.3105","5.90203","63.3821","kidneybeans","249.783"
"358","34","59","18","23.38","21.9888","5.74412","87.669","kidneybeans","249.782"
"359","12","63","17","18.3589","19.377","5.71714","138.415","kidneybeans","273.868"
"360","27","56","20","19.2598","20.5135","5.54269","94.9534","kidneybeans","243.269"
"361","7","63","24","22.9546","24.0355","5.85862","107.732","kidneybeans","254.58"
"362","24","67","22","20.12","22.8985","5.61884","104.625","kidneybeans","266.263"
"363","11","71","24","21.1401","22.7182","5.60662","141.606","kidneybeans","297.071"
"364","37","74","15","24.9236","18.2259","5.58218","62.7089","kidneybeans","237.441"
"365","25","76","24","15.3304","24.9151","5.56504","135.332","kidneybeans","306.142"
"366","34","66","17","18.811","21.2783","5.88961","125.085","kidneybeans","288.064"
"367","20","69","15","23.4426","22.7726","5.93414","107.414","kidneybeans","263.563"
"368","37","65","16","22.8352","18.9727","5.68355","63.5928","kidneybeans","229.084"
"369","18","74","15","24.9036","22.2751","5.70837","146.473","kidneybeans","306.36"
"370","4","67","25","23.7871","24.3568","5.94816","119.64","kidneybeans","269.732"
"371","37","56","25","22.0559","19.6038","5.77476","126.727","kidneybeans","292.161"
"372","5","59","15","18.8749","20.1824","5.97229","134.181","kidneybeans","258.211"
